timestamp,employee_id,name,department,role,age,performance_score,job_satisfaction,promotion_status,attrition_risk,work_hours
2024-11-19 15:08:47,9773,Gregory Long,HR,Executive,35,3.28,6.18,Promoted,Medium,39
2024-11-19 15:08:48,8399,Kevin Navarro,Engineering,Analyst,55,3.49,5.86,Promoted,Low,30
2024-11-19 15:08:49,2861,Matthew Casey,HR,Consultant,55,4.76,4.67,Promoted,High,35
2024-11-19 15:08:50,7344,John Snow,Marketing,Manager,47,1.06,6.11,Promoted,High,36
2024-11-19 15:08:51,8954,Kayla Kelly,Engineering,Manager,59,1.9,5.55,Promoted,High,46
2024-11-19 15:08:52,3179,Jack Chan,Sales,Analyst,32,2.4,9.65,Promoted,Low,54
2024-11-19 15:08:53,4360,Jennifer Flores,Engineering,Developer,40,2.04,4.17,Promoted,Medium,30
2024-11-19 15:08:54,6574,Mrs. Lori Mccarthy,Operations,Manager,60,2.11,2.15,Promoted,High,46
2024-11-19 15:08:55,3576,Charles Cook,HR,Consultant,41,3.62,5.5,Promoted,Medium,36
2024-11-19 15:08:56,5945,Michael Duncan,Marketing,Executive,48,2.15,4.85,Promoted,Medium,59
2024-11-19 15:08:57,4134,Steven Green,Sales,Analyst,47,1.9,4.56,Not Promoted,Medium,56
2024-11-19 15:08:58,1625,Johnny Cole,HR,Developer,59,1.85,3.47,Not Promoted,Medium,39
2024-11-19 15:08:59,1499,Samantha Vang,Engineering,Consultant,35,2.19,1.99,Not Promoted,High,37
2024-11-19 15:09:00,6856,Anna Nelson,Engineering,Consultant,32,4.97,1.0,Not Promoted,High,59
2024-11-19 15:09:01,5083,Michael Hutchinson,Marketing,Executive,57,1.42,4.35,Not Promoted,High,43
2024-11-19 15:09:02,2597,Leslie Hill,Engineering,Analyst,30,2.99,2.15,Promoted,High,38
2024-11-19 15:09:03,9099,Joel Gilbert,Operations,Manager,27,1.55,2.81,Promoted,High,36
2024-11-19 15:09:04,8432,Annette Simmons,Operations,Consultant,58,4.02,2.24,Promoted,High,46
2024-11-19 15:09:05,6613,Diane Villanueva,Sales,Analyst,30,3.59,7.86,Not Promoted,High,34
2024-11-19 15:09:06,4145,Scott Valdez,Sales,Analyst,52,4.53,9.91,Not Promoted,Low,42
2024-11-19 15:09:07,2421,Matthew Murphy,Sales,Consultant,29,1.42,2.26,Not Promoted,High,41
2024-11-19 15:09:08,1431,Jennifer Richardson,Operations,Consultant,30,2.86,3.48,Promoted,Low,33
2024-11-19 15:09:09,7406,Anthony Rice,Sales,Executive,39,3.59,6.92,Not Promoted,Low,32
2024-11-19 15:09:10,6198,Lynn Gibbs,Marketing,Executive,57,1.34,6.32,Not Promoted,Medium,60
2024-11-19 15:09:11,4482,Mark Reid,Operations,Developer,55,3.86,5.56,Promoted,High,59
2024-11-19 15:09:12,9068,Justin Woodward,HR,Consultant,45,4.21,1.41,Not Promoted,High,48
2024-11-19 15:09:13,4200,Deborah Gallagher,Operations,Analyst,56,2.12,6.78,Not Promoted,Medium,38
2024-11-19 15:09:14,5815,Michael Marshall,HR,Consultant,50,1.9,2.82,Not Promoted,High,44
2024-11-19 15:09:15,1239,Kim Campbell,Operations,Developer,30,3.5,5.64,Not Promoted,Medium,58
2024-11-19 15:09:16,2532,Ann Bennett,HR,Analyst,22,3.22,1.02,Not Promoted,High,38
2024-11-19 15:09:17,6136,Stephen Romero,HR,Consultant,35,1.2,9.1,Promoted,Low,45
2024-11-19 15:09:18,5965,Anna Bowman,Engineering,Analyst,55,4.06,9.5,Not Promoted,Medium,59
2024-11-19 15:09:19,2175,Randall Davis,HR,Developer,36,1.81,5.79,Not Promoted,Low,45
2024-11-19 15:09:20,9605,Amanda Gibson,Sales,Analyst,53,2.62,3.6,Not Promoted,Medium,52
2024-11-19 15:09:21,1058,Amber Nguyen,Marketing,Executive,24,1.6,6.01,Not Promoted,Medium,33
2024-11-19 15:09:22,5619,Alicia Burns,HR,Executive,38,4.23,1.77,Promoted,High,52
2024-11-19 15:09:23,2489,Becky Cooper,Engineering,Executive,26,2.87,9.24,Not Promoted,Low,36
2024-11-19 15:09:24,1460,William Wyatt,Engineering,Manager,48,2.19,6.59,Not Promoted,Medium,43
2024-11-19 15:09:25,2450,Cheryl Carr,Engineering,Executive,30,4.94,9.95,Promoted,High,30
2024-11-19 15:09:26,3809,Suzanne Johnson,Sales,Manager,32,4.38,2.43,Not Promoted,High,44
2024-11-19 15:09:27,9045,Cathy Lawson MD,HR,Consultant,35,1.46,9.33,Not Promoted,Medium,39
2024-11-19 15:09:28,7017,Beth Mcdowell,Sales,Consultant,36,1.78,3.31,Not Promoted,Low,41
2024-11-19 15:09:29,3644,Jeffrey Robinson,Engineering,Manager,40,3.15,1.3,Not Promoted,High,50
2024-11-19 15:09:30,7942,Austin Richards,Engineering,Consultant,32,2.46,4.14,Promoted,High,35
2024-11-19 15:09:31,9840,Samantha Jones,Engineering,Analyst,45,3.21,9.92,Promoted,Low,55
2024-11-19 15:09:32,1444,Paul Obrien,HR,Analyst,47,2.14,6.92,Not Promoted,Medium,51
2024-11-19 15:09:33,9396,Melissa Johnson,Operations,Analyst,26,3.12,3.79,Promoted,High,30
2024-11-19 15:09:34,9588,Daniel Ryan,HR,Executive,25,4.82,7.33,Not Promoted,High,39
2024-11-19 15:09:35,4640,Brendan Rodriguez,Engineering,Manager,45,3.67,9.64,Promoted,High,46
2024-11-19 15:09:36,9970,Joseph Daniels,Sales,Analyst,42,1.87,7.44,Not Promoted,Medium,39
2024-11-19 15:09:37,4703,Robert Lewis,Sales,Developer,59,2.14,2.51,Promoted,High,57
2024-11-19 15:09:38,5734,Justin Dorsey,HR,Analyst,52,2.1,7.03,Promoted,Medium,53
2024-11-19 15:09:39,2692,Jacob Craig,Engineering,Manager,54,1.09,3.26,Not Promoted,Medium,33
2024-11-19 15:09:40,8654,Andrew Banks,HR,Manager,59,2.62,6.57,Promoted,Medium,51
2024-11-19 15:09:41,9032,Megan Escobar,Sales,Manager,23,2.03,7.06,Promoted,High,48
2024-11-19 15:09:42,9708,Vanessa Thompson,HR,Manager,42,2.86,8.42,Not Promoted,High,44
2024-11-19 15:09:43,2897,Danielle Knight,Sales,Executive,59,2.17,3.93,Promoted,Low,35
2024-11-19 15:09:44,6944,Christopher Padilla,HR,Manager,57,2.72,2.24,Not Promoted,High,37
2024-11-19 15:09:45,7117,Sarah Young,Engineering,Executive,46,3.01,3.03,Promoted,Medium,47
2024-11-19 15:09:46,7443,John Clark,Marketing,Executive,25,2.78,9.82,Promoted,High,58
2024-11-19 15:09:47,1909,Janet Bradley,Engineering,Executive,57,1.45,4.02,Promoted,Medium,55
2024-11-19 15:09:48,8593,Michelle Bush,Sales,Manager,38,1.3,3.02,Not Promoted,Low,58
2024-11-19 15:09:49,9871,David White,Operations,Manager,42,4.96,5.01,Not Promoted,Medium,39
2024-11-19 15:09:50,8997,David Steele,Sales,Executive,23,4.03,9.3,Promoted,Low,30
2024-11-19 15:09:51,8175,David Wilson,Operations,Developer,30,3.64,2.12,Not Promoted,High,32
2024-11-19 15:09:52,4333,Steven Proctor,Engineering,Consultant,24,4.89,8.05,Not Promoted,High,54
2024-11-19 15:09:53,9980,Christopher Simpson,Marketing,Developer,37,3.09,9.78,Not Promoted,High,53
2024-11-19 15:09:54,8912,Tara Gibson,Marketing,Analyst,22,3.09,4.06,Promoted,Medium,34
2024-11-19 15:09:55,5380,William Harper,HR,Manager,60,2.3,9.41,Not Promoted,Medium,52
2024-11-19 15:09:56,3079,Vanessa Hamilton,Operations,Manager,24,4.61,3.64,Not Promoted,Low,50
2024-11-19 15:09:57,7515,William Clark,Marketing,Consultant,52,2.6,2.11,Promoted,High,48
2024-11-19 15:09:58,2558,Mario Fletcher,Operations,Manager,33,2.56,6.73,Promoted,Medium,52
2024-11-19 15:09:59,4618,Rachel Lutz,Operations,Manager,37,3.28,4.34,Not Promoted,High,46
2024-11-19 15:10:00,8984,Larry Hernandez,Operations,Consultant,53,2.6,3.49,Not Promoted,Medium,48
2024-11-19 15:10:01,8076,Timothy Spencer,Operations,Executive,33,1.84,4.18,Promoted,Low,38
2024-11-19 15:10:02,3723,Victor Gibbs,Engineering,Developer,53,1.67,7.17,Promoted,Low,54
2024-11-19 15:10:03,7262,Nancy Garza,Marketing,Developer,57,1.06,1.82,Not Promoted,High,40
2024-11-19 15:10:04,6577,Mrs. Elizabeth Green,Engineering,Executive,38,2.34,2.38,Promoted,High,58
2024-11-19 15:10:05,9030,Timothy Rogers,Marketing,Analyst,43,2.69,2.13,Not Promoted,High,54
2024-11-19 15:10:06,4848,Steven Boyd,Sales,Consultant,42,3.73,6.43,Not Promoted,Low,53
2024-11-19 15:10:07,1189,Joshua Beck,Operations,Analyst,35,2.24,9.35,Promoted,High,37
2024-11-19 15:10:08,3938,Amanda Potts,Marketing,Analyst,44,3.19,5.66,Promoted,Medium,45
2024-11-19 15:10:09,1134,Vanessa Reeves,Marketing,Consultant,50,4.49,8.51,Promoted,Low,33
2024-11-19 15:10:10,2616,Cheryl Snow,Operations,Executive,26,3.8,9.09,Not Promoted,Medium,57
2024-11-19 15:10:11,4953,Donald Cox,Sales,Analyst,34,3.74,3.87,Not Promoted,High,53
2024-11-19 15:10:12,4926,Leslie Webster,Operations,Manager,38,1.33,2.86,Promoted,High,34
2024-11-19 15:10:13,3006,Hannah Cowan,Engineering,Consultant,36,4.71,4.5,Not Promoted,Medium,39
2024-11-19 15:10:14,9354,Ryan Rowland,HR,Developer,30,3.21,4.95,Not Promoted,Low,32
2024-11-19 15:10:15,5738,Lauren Villa,Marketing,Executive,30,3.36,9.21,Not Promoted,High,39
2024-11-19 15:10:16,6275,Angelica Ramos,Operations,Analyst,44,3.86,5.56,Not Promoted,High,41
2024-11-19 15:10:17,3367,Kiara Jones,HR,Executive,22,1.6,6.71,Promoted,Medium,50
2024-11-19 15:10:18,9298,Matthew Richardson,HR,Consultant,44,1.94,1.56,Not Promoted,High,32
2024-11-19 15:10:19,8335,Michael Bryant,HR,Developer,43,3.21,3.11,Not Promoted,Low,42
2024-11-19 15:10:20,6744,Jon Atkins,Operations,Consultant,47,1.39,4.29,Not Promoted,High,37
2024-11-19 15:10:21,7276,Brenda Williams,Marketing,Manager,35,2.99,5.05,Not Promoted,High,56
2024-11-19 15:10:22,4255,Jaclyn Kaiser,Operations,Consultant,56,2.59,7.78,Not Promoted,Medium,58
2024-11-19 15:10:23,7379,Raymond Hall,Operations,Developer,44,4.26,8.88,Not Promoted,High,48
2024-11-19 15:10:24,7923,Theresa Johnson,HR,Analyst,35,2.19,8.45,Promoted,Low,53
2024-11-19 15:10:25,2702,Rhonda Wagner,HR,Manager,41,4.02,1.28,Promoted,High,54
2024-11-19 15:10:26,4810,Joann Green,Operations,Analyst,47,1.85,6.56,Promoted,High,39
2024-11-19 15:10:27,4850,Daniel Hernandez,HR,Consultant,50,2.0,7.26,Not Promoted,Medium,32
2024-11-19 15:10:28,5143,Lisa Griffin,Engineering,Manager,39,4.24,1.4,Promoted,High,58
2024-11-19 15:10:29,7216,Anthony Kaiser,Operations,Executive,41,3.37,3.93,Promoted,High,32
2024-11-19 15:10:30,9088,Richard Moran,Marketing,Manager,49,4.73,9.95,Promoted,Low,57
2024-11-19 15:10:31,7887,Tracy Fields,Sales,Analyst,56,4.17,3.95,Not Promoted,Medium,30
2024-11-19 15:10:32,8288,Shannon Burch,Sales,Manager,36,3.31,5.09,Not Promoted,Low,47
2024-11-19 15:10:33,4596,Paul Shields,HR,Developer,48,1.3,4.64,Promoted,High,41
2024-11-19 15:10:34,4428,Emily Newman,Engineering,Consultant,23,4.17,8.81,Promoted,High,37
2024-11-19 15:10:35,4180,Arthur Christian,Engineering,Consultant,38,1.85,4.27,Not Promoted,High,37
2024-11-19 15:10:36,2555,Jason Velasquez,Sales,Analyst,54,3.89,6.6,Not Promoted,Low,45
2024-11-19 15:10:37,6427,Anthony Campbell,Engineering,Developer,55,1.16,2.58,Not Promoted,High,44
2024-11-19 15:10:38,8964,Michael Evans,Engineering,Manager,42,3.57,4.61,Promoted,High,46
2024-11-19 15:10:39,1433,Rodney Knight,HR,Executive,51,2.2,7.18,Not Promoted,High,45
2024-11-19 15:10:40,1670,Lindsay Tanner,Marketing,Developer,34,4.64,9.56,Not Promoted,Medium,30
2024-11-19 15:10:41,5738,Michael Kelley,HR,Developer,47,2.43,8.06,Not Promoted,High,44
2024-11-19 15:10:42,1646,Daniel Bailey,Engineering,Executive,57,1.58,9.12,Not Promoted,Low,48
2024-11-19 15:10:43,4739,Reginald Sandoval,Operations,Analyst,30,1.94,1.79,Not Promoted,High,39
2024-11-19 15:10:44,8979,Elizabeth Wright,Operations,Executive,37,1.21,4.88,Not Promoted,Medium,51
2024-11-19 15:10:45,7632,Gabrielle Williams,Engineering,Manager,44,2.8,5.34,Not Promoted,High,39
2024-11-19 15:10:46,2373,David Murray,HR,Executive,39,1.92,2.71,Not Promoted,High,36
2024-11-19 15:10:47,6100,Sara Jackson,HR,Executive,43,3.48,4.53,Promoted,High,35
2024-11-19 15:10:48,3050,April Farrell,Operations,Manager,39,1.66,9.92,Promoted,Medium,57
2024-11-19 15:10:49,4206,Jacob Mcguire,Sales,Analyst,27,3.69,4.87,Not Promoted,Medium,47
2024-11-19 15:10:50,8634,Anthony Ramsey,HR,Analyst,38,2.31,2.47,Not Promoted,High,38
2024-11-19 15:10:51,8830,Alexis Davis,Sales,Analyst,38,3.82,1.2,Not Promoted,High,35
2024-11-19 15:10:52,4722,Darlene Rivera,Sales,Executive,40,2.75,6.33,Not Promoted,High,41
2024-11-19 15:10:53,4562,Theodore Wong,HR,Manager,57,1.62,7.88,Promoted,Medium,60
2024-11-19 15:10:54,6277,Jill Ross,Engineering,Executive,24,4.28,9.63,Promoted,High,31
2024-11-19 15:10:55,3938,Matthew King,Sales,Consultant,35,3.49,1.2,Promoted,High,56
2024-11-19 15:10:56,7898,Darlene Mckenzie,Operations,Executive,34,3.39,1.75,Promoted,High,42
2024-11-19 15:10:57,7447,Chelsea Perez,Engineering,Manager,31,1.89,9.31,Not Promoted,Medium,36
2024-11-19 15:10:58,2596,Samuel Atkins,Operations,Executive,50,3.63,1.63,Not Promoted,High,60
2024-11-19 15:10:59,8905,Robert Hernandez,Engineering,Consultant,32,2.08,1.78,Promoted,High,44
2024-11-19 15:11:00,7148,Marcia Anderson,HR,Analyst,37,2.36,4.53,Promoted,Medium,31
2024-11-19 15:11:01,2672,Brian Thornton MD,Sales,Executive,36,3.38,1.03,Promoted,High,58
2024-11-19 15:11:02,3084,David Wells,Marketing,Developer,47,1.79,1.01,Not Promoted,High,44
2024-11-19 15:11:03,6724,Rhonda Aguilar,Sales,Analyst,58,4.4,4.39,Promoted,High,60
2024-11-19 15:11:04,4270,Jessica Allen,HR,Consultant,28,3.29,6.32,Promoted,Low,53
2024-11-19 15:11:05,5331,Alicia Baker,Sales,Executive,41,4.37,6.15,Not Promoted,Medium,52
2024-11-19 15:11:06,5900,Ashley Taylor,Operations,Analyst,49,3.78,7.89,Not Promoted,Low,60
2024-11-19 15:11:07,9911,Anthony English,HR,Analyst,36,4.83,2.74,Promoted,High,53
2024-11-19 15:11:08,7701,Jeffery Bowen,HR,Consultant,48,2.39,1.38,Promoted,High,30
2024-11-19 15:11:09,7126,Penny Zuniga,Marketing,Consultant,52,3.67,7.26,Not Promoted,Medium,51
2024-11-19 15:11:10,5310,Lauren Robinson,HR,Manager,43,4.71,9.56,Not Promoted,Medium,30
2024-11-19 15:11:11,8690,Jacob Davis,Sales,Developer,36,4.21,3.63,Not Promoted,Low,43
2024-11-19 15:11:12,8593,Mitchell Santiago,Marketing,Manager,44,4.02,8.59,Promoted,Medium,31
2024-11-19 15:11:13,9165,Thomas Massey,Sales,Analyst,54,4.73,3.79,Not Promoted,Medium,44
2024-11-19 15:11:14,1686,Elizabeth Williams,Operations,Consultant,37,2.8,4.95,Promoted,Medium,39
2024-11-19 15:11:15,3439,Erin Haynes,Engineering,Consultant,38,4.34,7.43,Promoted,High,55
2024-11-19 15:11:16,2017,Jason Burgess,Marketing,Consultant,35,2.75,8.33,Not Promoted,Low,41
2024-11-19 15:11:17,6756,Rachel Edwards,Operations,Executive,50,2.71,6.23,Promoted,Medium,45
2024-11-19 15:11:18,7150,Grace Robertson,Sales,Analyst,30,1.74,5.57,Not Promoted,High,53
2024-11-19 15:11:19,3814,Elizabeth Edwards,Operations,Manager,30,4.25,6.58,Not Promoted,Low,60
2024-11-19 15:11:20,7106,Cynthia Lowe,Engineering,Executive,24,2.77,7.2,Not Promoted,Low,46
2024-11-19 15:11:21,3857,Pamela Sanchez,Sales,Manager,29,4.39,5.45,Promoted,Low,33
2024-11-19 15:11:22,7571,Dennis Williams,Sales,Consultant,27,5.0,8.39,Promoted,Low,31
2024-11-19 15:11:23,6896,Grace Thompson,Sales,Analyst,53,4.33,6.99,Promoted,Medium,45
2024-11-19 15:11:24,7173,Benjamin Rangel,Operations,Executive,30,3.65,6.61,Promoted,High,51
2024-11-19 15:11:25,8597,Jeffrey Edwards,Sales,Developer,39,4.9,2.43,Not Promoted,High,52
2024-11-19 15:11:26,3849,Lisa Costa,Operations,Manager,39,1.56,8.44,Not Promoted,Low,47
2024-11-19 15:11:27,4363,Isabel Rogers,Engineering,Consultant,36,4.68,3.43,Not Promoted,Low,42
2024-11-19 15:11:28,4877,Christopher Mason,Sales,Consultant,55,2.63,5.17,Promoted,Low,34
2024-11-19 15:11:29,9363,Marie Carrillo,Marketing,Manager,47,1.96,2.77,Not Promoted,High,30
2024-11-19 15:11:30,2043,Rachel Williams,Engineering,Executive,50,4.71,1.58,Not Promoted,High,52
2024-11-19 15:11:31,3993,Caleb Smith,HR,Consultant,24,1.78,2.31,Not Promoted,High,39
2024-11-19 15:11:32,2373,Angel Scott,Marketing,Analyst,45,3.18,3.5,Not Promoted,Medium,48
2024-11-19 15:11:33,7003,Christopher Swanson,Sales,Developer,57,4.46,8.05,Promoted,High,46
2024-11-19 15:11:34,9543,Nicholas Briggs DDS,Engineering,Analyst,39,1.84,7.17,Promoted,Medium,57
2024-11-19 15:11:35,4661,Brooke Torres,Marketing,Analyst,47,2.07,6.95,Promoted,Low,59
2024-11-19 15:11:36,8512,Richard Jacobs,Sales,Developer,33,1.24,2.45,Not Promoted,High,44
2024-11-19 15:11:37,3544,John Smith,Engineering,Executive,40,1.19,3.3,Promoted,Medium,58
2024-11-19 15:11:38,7281,Brooke Pineda,Operations,Consultant,56,1.45,2.06,Not Promoted,High,48
2024-11-19 15:11:39,8003,Jason Hunt,HR,Executive,49,3.86,9.29,Not Promoted,Low,49
2024-11-19 15:11:40,3452,William Mitchell,Marketing,Executive,57,4.69,3.92,Promoted,Low,32
2024-11-19 15:11:41,2756,Natalie Evans,Engineering,Developer,35,4.79,2.78,Promoted,High,40
2024-11-19 15:11:42,6289,Mrs. Amy Hardin DDS,Operations,Executive,29,1.07,2.12,Promoted,High,57
2024-11-19 15:11:43,5046,Jason Wilkins,HR,Consultant,33,3.25,8.55,Not Promoted,High,41
2024-11-19 15:11:44,9013,Megan Davis,Operations,Analyst,56,4.6,9.97,Not Promoted,High,30
2024-11-19 15:11:45,6699,Erin Sullivan,HR,Manager,45,2.09,4.01,Not Promoted,Medium,30
2024-11-19 15:11:46,4937,Lori Leon,Engineering,Executive,44,1.9,7.58,Not Promoted,Medium,35
2024-11-19 15:11:47,5657,Ronnie Rogers,Engineering,Executive,56,3.81,2.7,Not Promoted,High,52
2024-11-19 15:11:48,4414,Zachary Smith,Operations,Consultant,55,3.24,1.45,Promoted,High,41
2024-11-19 15:11:49,2185,Michelle Holt,Sales,Executive,49,4.93,2.28,Promoted,High,32
2024-11-19 15:11:50,1553,Adam Barr,HR,Executive,39,3.01,7.77,Promoted,Medium,56
2024-11-19 15:11:51,6603,Alison Singh,Marketing,Manager,51,3.0,6.54,Not Promoted,Medium,42
2024-11-19 15:11:52,1135,Sean Stout,Operations,Analyst,58,3.27,1.63,Not Promoted,High,54
2024-11-19 15:11:53,8493,Nancy Phillips,Operations,Manager,54,4.12,4.83,Not Promoted,High,55
2024-11-19 15:11:54,3986,Danielle Bishop,Marketing,Analyst,32,1.13,3.85,Not Promoted,Medium,33
2024-11-19 15:11:55,6941,Chelsea Robinson,HR,Analyst,30,2.98,2.8,Promoted,High,42
2024-11-19 15:11:56,3017,Mark Schroeder,Operations,Developer,60,1.11,3.21,Promoted,Low,42
2024-11-19 15:11:57,1501,Louis Goodwin,Engineering,Developer,54,2.81,5.01,Not Promoted,Medium,36
2024-11-19 15:11:58,5822,Raymond Warren,HR,Consultant,52,3.92,9.01,Not Promoted,Medium,46
2024-11-19 15:11:59,2871,Angel Delgado,Sales,Analyst,56,3.54,4.43,Promoted,High,48
2024-11-19 15:12:00,4789,Samantha Lawrence,Sales,Manager,31,1.55,1.61,Promoted,High,47
2024-11-19 15:12:01,1266,Christopher Bennett,Engineering,Executive,58,2.57,7.25,Not Promoted,Low,30
2024-11-19 15:12:02,2741,Cody King,Marketing,Executive,44,2.68,1.33,Promoted,High,47
2024-11-19 15:12:03,4724,Debra Franklin,Marketing,Analyst,28,3.59,2.78,Promoted,High,51
2024-11-19 15:12:04,5174,Amber Adams,Sales,Manager,37,4.77,4.48,Not Promoted,Low,59
2024-11-19 15:12:05,7111,Todd Clark,Engineering,Executive,57,3.92,4.76,Promoted,Low,30
2024-11-19 15:12:06,7164,Sonya Stuart,HR,Consultant,36,4.86,8.63,Not Promoted,High,35
2024-11-19 15:12:07,7343,Jesse Bell,Sales,Manager,28,2.82,2.72,Promoted,High,44
2024-11-19 15:12:08,1719,Anthony Bridges,HR,Executive,33,2.42,3.11,Not Promoted,Low,43
2024-11-19 15:12:09,9554,Kendra Luna,Operations,Manager,52,1.43,2.61,Promoted,High,50
2024-11-19 15:12:10,5578,Gail Brown,Engineering,Manager,30,3.45,7.26,Promoted,High,40
2024-11-19 15:12:11,9257,Alexander Lopez,Sales,Manager,24,3.87,6.34,Not Promoted,Low,39
2024-11-19 15:12:12,5414,Priscilla Foley,Operations,Manager,27,2.42,7.2,Promoted,High,60
2024-11-19 15:12:13,8420,William Smith,Operations,Manager,37,4.73,3.52,Promoted,Low,36
2024-11-19 15:12:14,2809,Samuel Baker,HR,Developer,23,4.65,2.01,Promoted,High,36
2024-11-19 15:12:15,3799,Jennifer Morales,Operations,Developer,31,3.94,2.01,Promoted,High,57
2024-11-19 15:12:16,7928,Christina Harris,HR,Executive,28,1.85,2.82,Promoted,High,46
2024-11-19 15:12:17,2893,Deborah Davis,HR,Manager,42,3.3,4.93,Not Promoted,Medium,54
2024-11-19 15:12:18,8128,Amanda Jefferson,Sales,Manager,54,1.73,9.2,Not Promoted,High,60
2024-11-19 15:12:19,1269,Brittany Guerra,Marketing,Executive,32,4.42,2.13,Not Promoted,High,57
2024-11-19 15:12:20,5646,Kellie Baker,HR,Consultant,27,1.61,5.03,Promoted,Medium,50
2024-11-19 15:12:21,7213,Carlos May,Marketing,Consultant,25,4.54,4.09,Not Promoted,Low,39
2024-11-19 15:12:22,9387,Daniel Lopez,Operations,Executive,45,2.79,6.66,Not Promoted,High,42
2024-11-19 15:12:23,6286,James Hernandez,Engineering,Consultant,34,1.39,9.32,Not Promoted,Low,45
2024-11-19 15:12:24,8610,Andrew Dorsey MD,HR,Developer,27,3.02,6.25,Not Promoted,Medium,37
2024-11-19 15:12:25,7946,Erika Lee,HR,Manager,48,1.18,8.22,Not Promoted,High,34
2024-11-19 15:12:26,4946,Jessica Castro,Engineering,Analyst,23,2.81,7.07,Promoted,High,38
2024-11-19 15:12:27,1057,Roberto Bernard,Sales,Developer,54,4.93,2.96,Promoted,High,34
2024-11-19 15:12:28,8743,Michael Smith,Marketing,Analyst,39,2.88,3.93,Not Promoted,Low,45
2024-11-19 15:12:29,3039,Matthew Jordan,Engineering,Manager,56,3.56,2.63,Not Promoted,High,49
2024-11-19 15:12:30,7244,Mitchell Thompson,Marketing,Developer,33,4.83,9.54,Not Promoted,High,32
2024-11-19 15:12:31,1334,Jacob Butler,Engineering,Developer,46,2.32,6.12,Not Promoted,Low,44
2024-11-19 15:12:32,5169,Krystal Conway,Operations,Developer,50,2.46,9.13,Promoted,High,42
2024-11-19 15:12:33,3680,Nicole Leon,Operations,Analyst,23,2.41,9.83,Not Promoted,Low,60
2024-11-19 15:12:34,2246,Cory Hunt,Sales,Developer,41,1.69,3.28,Promoted,High,45
2024-11-19 15:12:35,5114,Benjamin Horn,Operations,Executive,40,2.42,5.83,Promoted,High,55
2024-11-19 15:12:36,1077,Bruce Villegas,Operations,Analyst,36,1.26,7.09,Promoted,High,48
2024-11-19 15:12:37,8518,Daniel Allen,Sales,Analyst,37,3.06,2.31,Promoted,High,32
2024-11-19 15:12:38,2539,Jeffrey Thompson,Operations,Manager,53,1.07,4.36,Promoted,High,38
2024-11-19 15:12:39,3728,Diane Lewis,Operations,Developer,45,3.7,2.26,Promoted,High,38
2024-11-19 15:12:40,3772,Todd Castillo,Operations,Developer,53,2.52,9.42,Not Promoted,Medium,39
2024-11-19 15:12:41,6781,Patricia Pham,HR,Executive,26,3.85,2.16,Not Promoted,High,31
2024-11-19 15:12:42,4215,Daniel Moss,Sales,Developer,53,1.46,6.24,Not Promoted,Medium,56
2024-11-19 15:12:43,3866,Gary Hernandez,Operations,Developer,42,4.96,6.57,Not Promoted,High,43
2024-11-19 15:12:44,1531,Natalie Anderson,Operations,Analyst,23,2.41,7.37,Not Promoted,High,42
2024-11-19 15:12:45,2518,Andrew Williams,Operations,Manager,29,2.18,5.96,Promoted,High,54
2024-11-19 15:12:46,4439,Scott Ewing,Engineering,Consultant,33,4.56,5.59,Not Promoted,Medium,56
2024-11-19 15:12:47,6174,Daniel Pace,Marketing,Manager,50,4.22,6.02,Promoted,High,30
2024-11-19 15:12:48,7766,Rachel Kennedy,Operations,Developer,37,3.3,1.84,Not Promoted,High,52
2024-11-19 15:12:49,4910,Carlos King,HR,Analyst,27,3.32,6.49,Not Promoted,Low,49
2024-11-19 15:12:50,3393,Corey Mendoza,Sales,Analyst,52,3.49,6.61,Not Promoted,Low,53
2024-11-19 15:12:51,8943,Jennifer Smith,Operations,Consultant,57,4.89,9.19,Not Promoted,Medium,40
2024-11-19 15:12:52,9380,Brian Blake,Sales,Manager,47,1.89,8.54,Not Promoted,Medium,42
